Kunden-Nr (AB) rel;Rechungskonto_2017;Rechnungskonto_2024;Kundenreferenz_bei_VF;Name des Rechnungsempfängers;zusätzlicher Text;Rechtsform;Straße;Hausnr.;PLZ;Ort;InfoRKTO;Freigabe(J/N) oder Datum
1948161161;1046929791;1056309216;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1953733261;1051198291;1056309596;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938857077;1039756357;1056075643;;Landesamt für Finanzen Staatsoberkasse Bayern BayTKA;;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA <br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1943073211;1042753742;0;BayKom 2017 Los 1;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: BayKom 2017 Los 1;
1940785711;1041113191;1056309648;BayKom2017 Los1;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: BayKom2017 Los1;
1939608261;1040293541;1056308819;;Indevis IT Consulting and Solutions GmbH;;;Irschenhauser Str.;10;81379;München;<h3>Rechnungsanschrift: </h3><p>Indevis IT Consulting and Solutions GmbH <br>Irschenhauser Str. 10<br>81379 München<p>Kundenreferenz bei Vodafone: ;
1938856831;1039756411;1056309115;;Landesamt für Finanzen Staatsoberkasse Bayern BayTKA;;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA <br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1940774711;1041105391;1056153345;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1940774711;1048417841;1056309613;BayKom 2017 Los 1;Staatl. Feuerwehrschule Regensburg;;;Michael-Bauer-Str.;30;93138;Lappersdorf;<h3>Rechnungsanschrift: </h3><p>Staatl. Feuerwehrschule Regensburg <br>Michael-Bauer-Str. 30<br>93138 Lappersdorf<p>Kundenreferenz bei Vodafone: BayKom 2017 Los 1;
1943615311;1043208341;1056308957;BayKom2017 Los 1;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: BayKom2017 Los 1;
1938856882;1039756262;1055919191;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938856882;1041847541;1056309502;StMLF-LWS-S073;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S073;
1938856882;1041847542;1056024743;StMLF-LWS-S082;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S082;
1938856882;1041847543;1056309002;StMLF-LWS-SN-03;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-SN-03;
1938856882;1041847544;1056236795;StMLF-LWS-S007;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S007;
1938856882;1041847545;1056046295;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938856882;1041847546;1056309459;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938856882;1041847548;1056309498;StMLF-LWS-S034;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S034;
1938856882;1041847549;1056309415;StMLF-LWS-S037;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S037;
1938856882;1041847550;1056309098;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938856882;1041847551;1056046347;StMLF-LWS-S053;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S053;
1938856882;1041847552;1056308863;StMLF-LWS-S055;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S055;
1938856882;1041847553;1056024741;StMLF-LWS-S057;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S057;
1938856882;1041847554;1056020042;StMLF-LWS-S065;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S065;
1938856882;1041847555;1056024742;StMLF-LWS-S079;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S079;
1938856882;1041847556;1056309500;StMLF-LWS-S085;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S085;
1938856882;1041847557;1056309011;StMLF-LWS-S093;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S093;
1938856882;1041847558;1056309311;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938856882;1041847559;1056308814;StMLF-LWS-S099;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S099;
1938856882;1041847560;1056309261;StMLF-LWS-S100;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S100;
1938856882;1041847561;1056309363;StMLF-LWS-S101;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S101;
1938856882;1041847562;1056309365;StMLF-LWS-S102;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S102;
1938856882;1041847563;1056309661;StMLF-LWS-S116;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S116;
1938856882;1041847564;1056309419;StMLF-S001;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-S001;
1938856882;1041847565;1056020043;StMLF-LWS-S130;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S130;
1938856882;1041847566;1055918893;StMLF-LWS-S098;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S098;
1938856882;1041847568;1056309166;StMLF-Forst-S568;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-Forst-S568;
1938856882;1041847569;1056308804;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938856882;1041847570;1056309361;StMLF-LWS-S133;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S133;
1938856882;1045930791;1056309457;StMLF-LWS-S133;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-S133;
1938856882;1050819141;1056024744;StMLF-LWS-SN-80;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-SN-80;
1938856882;1050819142;1056309463;StMLF-LWS-SN-82;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMLF-LWS-SN-82;
1938857131;1039756211;1056308854;;Bayerisches Staatsbad Bad Brückenau;Staatliche Kurverwaltung;;Heinrich-von-Bibra-Str.;25;97769;Bad Brückenau;<h3>Rechnungsanschrift: </h3><p>Bayerisches Staatsbad Bad Brückenau Staatliche Kurverwaltung<br>Heinrich-von-Bibra-Str. 25<br>97769 Bad Brückenau<p>Kundenreferenz bei Vodafone: ;
1943617861;1043210891;1056309313;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1948224111;1046981941;1056308758;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938857181;1039756511;1055846300;;Staatliche Lotterie- und Spielbankverwaltung;Abteilung Bayerische Spielbank;;Theresienhöhe;11;80339;München;<h3>Rechnungsanschrift: </h3><p>Staatliche Lotterie- und Spielbankverwaltung Abteilung Bayerische Spielbank<br>Theresienhöhe 11<br>80339 München<p>Kundenreferenz bei Vodafone: ;
1942373611;1042229091;1055916544;;Staatliche Lotterie- und Spielbankverwaltung;;;Theresienhöhe;11;80339;München;<h3>Rechnungsanschrift: </h3><p>Staatliche Lotterie- und Spielbankverwaltung <br>Theresienhöhe 11<br>80339 München<p>Kundenreferenz bei Vodafone: ;
1939608115;1040293292;1056127542;;Stadt Amberg;;;Marktplatz;11;92224;Amberg;<h3>Rechnungsanschrift: </h3><p>Stadt Amberg <br>Marktplatz 11<br>92224 Amberg<p>Kundenreferenz bei Vodafone: ;
1938856913;1039756293;1055918892;;Stadt Ansbach;;;Nürnberger Str.;32;91522;Ansbach;<h3>Rechnungsanschrift: </h3><p>Stadt Ansbach <br>Nürnberger Str. 32<br>91522 Ansbach<p>Kundenreferenz bei Vodafone: ;
1938856861;1039756241;1056236744;;Stadt Aschaffenburg;BYBN;;Dalbergstr.;15;63739;Aschaffenburg;<h3>Rechnungsanschrift: </h3><p>Stadt Aschaffenburg BYBN<br>Dalbergstr. 15<br>63739 Aschaffenburg<p>Kundenreferenz bei Vodafone: ;
1939608070;1040293496;1056308813;;Stadt Aschaffenburg Amt für Brand- u. KatS Sachgebiet;37.1 Integrierte Leitstelle;;Südbahnhofstr.;21;63739;Aschaffenburg;<h3>Rechnungsanschrift: </h3><p>Stadt Aschaffenburg Amt für Brand- u. KatS Sachgebiet 37.1 Integrierte Leitstelle<br>Südbahnhofstr. 21<br>63739 Aschaffenburg<p>Kundenreferenz bei Vodafone: ;
1938856963;1039756143;1056160093;;Stadt Augsburg;Amt für Organisation und IT;;An der Blauen Kappe;18;86152;Augsburg;<h3>Rechnungsanschrift: </h3><p>Stadt Augsburg Amt für Organisation und IT<br>An der Blauen Kappe 18<br>86152 Augsburg<p>Kundenreferenz bei Vodafone: ;
1954100011;1051457041;1056309418;;Stadt Augsburg;Amt für Brand- und Katastophen;;Berliner Allee;30;86153;Augsburg;<h3>Rechnungsanschrift: </h3><p>Stadt Augsburg Amt für Brand- und Katastophen<br>Berliner Allee 30<br>86153 Augsburg<p>Kundenreferenz bei Vodafone: ;
1938856863;1039756243;1056309649;;Stadt Bamberg;Zentrale Rechnungsstelle;;Maximiliansplatz;3;96047;Bamberg;<h3>Rechnungsanschrift: </h3><p>Stadt Bamberg Zentrale Rechnungsstelle<br>Maximiliansplatz 3<br>96047 Bamberg<p>Kundenreferenz bei Vodafone: ;
1938857063;1039756343;1056309650;;Stadt Bayreuth;;;Luitpoldplatz;13;95444;Bayreuth;<h3>Rechnungsanschrift: </h3><p>Stadt Bayreuth <br>Luitpoldplatz 13<br>95444 Bayreuth<p>Kundenreferenz bei Vodafone: ;
1942329161;1042199491;1056124942;;KommunalBIT AÖR;Systeme und Netze;;Kaiserstr.;30;90763;Fürth;<h3>Rechnungsanschrift: </h3><p>KommunalBIT AÖR Systeme und Netze<br>Kaiserstr. 30<br>90763 Fürth<p>Kundenreferenz bei Vodafone: ;
1938856816;1039756396;1056309598;;Stadt Germering;;;Rathausplatz;1;82110;Germering;<h3>Rechnungsanschrift: </h3><p>Stadt Germering <br>Rathausplatz 1<br>82110 Germering<p>Kundenreferenz bei Vodafone: ;
1938856813;1039756393;1055982849;;Stadt Hallstadt;;;Mainstr.;2;96103;Hallstadt;<h3>Rechnungsanschrift: </h3><p>Stadt Hallstadt <br>Mainstr. 2<br>96103 Hallstadt<p>Kundenreferenz bei Vodafone: ;
1938856961;1039756141;1056070143;Behördennetz;Stadt Hof;;;Klosterstr.;1;95028;Hof;<h3>Rechnungsanschrift: </h3><p>Stadt Hof <br>Klosterstr. 1<br>95028 Hof<p>Kundenreferenz bei Vodafone: Behördennetz;
1938857113;1039756193;1056309310;;Stadt Ingolstadt;;;Rathausplatz;4;85049;Ingolstadt;<h3>Rechnungsanschrift: </h3><p>Stadt Ingolstadt <br>Rathausplatz 4<br>85049 Ingolstadt<p>Kundenreferenz bei Vodafone: ;
1943617611;1043210791;1055982642;;Stadt Kaufbeuren;;;Kaiser-Max-Str.;1;87600;Kaufbeuren;<h3>Rechnungsanschrift: </h3><p>Stadt Kaufbeuren <br>Kaiser-Max-Str. 1<br>87600 Kaufbeuren<p>Kundenreferenz bei Vodafone: ;
1943609411;1043203191;1056013944;BayKom2017 Los 1;Stadt Kempten (Allgäu);Amt für IuK-Service;;Rathausplatz;29;87435;Kempten;<h3>Rechnungsanschrift: </h3><p>Stadt Kempten (Allgäu) Amt für IuK-Service<br>Rathausplatz 29<br>87435 Kempten<p>Kundenreferenz bei Vodafone: BayKom2017 Los 1;
1947250461;1046218041;1056308802;;Stadt Landshut;Hauptamt - Sachgebiet IuK;;Altstadt;315;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Stadt Landshut Hauptamt - Sachgebiet IuK<br>Altstadt 315<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938857166;1039756496;1056309368;;Stadt Memmingen;;;Marktplatz;1;87700;Memmingen;<h3>Rechnungsanschrift: </h3><p>Stadt Memmingen <br>Marktplatz 1<br>87700 Memmingen<p>Kundenreferenz bei Vodafone: ;
1938677168;1039632248;1056013942;;Stadt Moosburg a.d.Isar;;;Stadtplatz ;13;85368;Moosburg a.d.Isar;<h3>Rechnungsanschrift: </h3><p>Stadt Moosburg a.d.Isar <br>Stadtplatz  13<br>85368 Moosburg a.d.Isar<p>Kundenreferenz bei Vodafone: ;
1939608019;1040293395;1056160092;;Stadt Nürnberg;Amt für Informationstechnolog.;;;;90492;Nürnberg;<h3>Rechnungsanschrift: </h3><p>Stadt Nürnberg Amt für Informationstechnolog.<br> <br>90492 Nürnberg<p>Kundenreferenz bei Vodafone: ;
1938857016;1039756446;1055846298;;Stadt Passau;;;Rathausplatz;2;94032;Passau;<h3>Rechnungsanschrift: </h3><p>Stadt Passau <br>Rathausplatz 2<br>94032 Passau<p>Kundenreferenz bei Vodafone: ;
1938857178;1039756508;1056309450;;Stadt Puchheim;;;Poststr.;2;82178;Puchheim;<h3>Rechnungsanschrift: </h3><p>Stadt Puchheim <br>Poststr. 2<br>82178 Puchheim<p>Kundenreferenz bei Vodafone: ;
1938856911;1039756291;1056309162;;Stadt Regensburg;;;D.-Martin-Luther-Str.;3;93047;Regensburg;<h3>Rechnungsanschrift: </h3><p>Stadt Regensburg <br>D.-Martin-Luther-Str. 3<br>93047 Regensburg<p>Kundenreferenz bei Vodafone: ;
1939608665;1040293791;1056125344;;Stadt Rosenheim - Amt für Informationsverarbeitung;;;Bayerstr.;5;83022;Rosenheim;<h3>Rechnungsanschrift: </h3><p>Stadt Rosenheim - Amt für Informationsverarbeitung <br>Bayerstr. 5<br>83022 Rosenheim<p>Kundenreferenz bei Vodafone: ;
1939608665;1051708091;1056309258;;Zweckverband Kommunale Dienste Oberland;;;Prof.-Max-Lange-Platz;9;83646;Bad Tölz;<h3>Rechnungsanschrift: </h3><p>Zweckverband Kommunale Dienste Oberland <br>Prof.-Max-Lange-Platz 9<br>83646 Bad Tölz<p>Kundenreferenz bei Vodafone: ;
1938857013;1039756443;1056309254;;Stadt Röthenbach a. d. Pegnitz - Rathaus;;;Friedrichsplatz;21;90552;Röthenbach a. d. Pegnitz;<h3>Rechnungsanschrift: </h3><p>Stadt Röthenbach a. d. Pegnitz - Rathaus <br>Friedrichsplatz 21<br>90552 Röthenbach a. d. Pegnitz<p>Kundenreferenz bei Vodafone: ;
1938856916;1039756296;1056309205;;Stadt Scheßlitz;;;Hauptstr.;34;96110;Scheßlitz;<h3>Rechnungsanschrift: </h3><p>Stadt Scheßlitz <br>Hauptstr. 34<br>96110 Scheßlitz<p>Kundenreferenz bei Vodafone: ;
1938857116;1039756196;1056309557;;Stadt Schweinfurt;;;Markt;1;97421;Schweinfurt;<h3>Rechnungsanschrift: </h3><p>Stadt Schweinfurt <br>Markt 1<br>97421 Schweinfurt<p>Kundenreferenz bei Vodafone: ;
1938857163;1039756493;1056309013;90000873;Stadt Weiden i. d. Opf.;Zentrale Finanzbuchhaltung;;Dr. Pfleger-Str.;15;92637;Weiden  i.d.Opf.;<h3>Rechnungsanschrift: </h3><p>Stadt Weiden i. d. Opf. Zentrale Finanzbuchhaltung<br>Dr. Pfleger-Str. 15<br>92637 Weiden  i.d.Opf.<p>Kundenreferenz bei Vodafone: 90000873;
90793026;100561004;0;MPLS KiTa Rottenbauer;Stadt Würzburg;FB IIS;;Karmelitenstr.;43;97070;Würzburg;<h3>Rechnungsanschrift: </h3><p>Stadt Würzburg FB IIS<br>Karmelitenstr. 43<br>97070 Würzburg<p>Kundenreferenz bei Vodafone: MPLS KiTa Rottenbauer;
1938857067;1039756347;1056309156;Behördennetz;Stadt Würzburg;;;Rückermainstr.;2;97070;Würzburg;<h3>Rechnungsanschrift: </h3><p>Stadt Würzburg <br>Rückermainstr. 2<br>97070 Würzburg<p>Kundenreferenz bei Vodafone: Behördennetz;
1938857067;1046939541;1056309017;ASD Heuchelhof;Stadt Würzburg;Allgemeiner Sozialdienst;;Karmelitenstr.;43;97070;Würzburg;<h3>Rechnungsanschrift: </h3><p>Stadt Würzburg Allgemeiner Sozialdienst<br>Karmelitenstr. 43<br>97070 Würzburg<p>Kundenreferenz bei Vodafone: ASD Heuchelhof;
1938857067;1047199241;1055921943;MPLS Datenanschluss;Stadt Würzburg;;;Rückermainstr.;2;97070;Würzburg;<h3>Rechnungsanschrift: </h3><p>Stadt Würzburg <br>Rückermainstr. 2<br>97070 Würzburg<p>Kundenreferenz bei Vodafone: MPLS Datenanschluss;
1938857067;1047199243;1056309659;Schatzinsel;Stadt Würzburg;Jugend und Familie;;Kolpingstr.;11;97070;Würzburg;<h3>Rechnungsanschrift: </h3><p>Stadt Würzburg Jugend und Familie<br>Kolpingstr. 11<br>97070 Würzburg<p>Kundenreferenz bei Vodafone: Schatzinsel;
1938857067;1047199244;1056309642;;Stadt Würzburg;Beratungsstelle Heuchelhof;;Römer Str.;1;97084;Würzburg;<h3>Rechnungsanschrift: </h3><p>Stadt Würzburg Beratungsstelle Heuchelhof<br>Römer Str. 1<br>97084 Würzburg<p>Kundenreferenz bei Vodafone: ;
1938857067;1047199245;1056309259;Kinderhaus Sonnenblume;Stadt Würzburg;Jugend und Familie;;Kolpingstr.;11;97070;Würzburg;<h3>Rechnungsanschrift: </h3><p>Stadt Würzburg Jugend und Familie<br>Kolpingstr. 11<br>97070 Würzburg<p>Kundenreferenz bei Vodafone: Kinderhaus Sonnenblume;
